(
( 0.01227 21.262 )
( 0.02454 21.258 )
( 0.03681 21.251 )
( 0.04907 21.242 )
( 0.06132 21.23 )
( 0.07356 21.215 )
( 0.0858 21.198 )
( 0.09802 21.178 )
( 0.11022 21.156 )
( 0.12241 21.131 )
( 0.13458 21.105 )
( 0.14673 21.076 )
( 0.15886 21.046 )
( 0.17096 21.013 )
( 0.18304 20.979 )
( 0.19509 20.943 )
( 0.20711 20.905 )
( 0.2191 20.866 )
( 0.23106 20.826 )
( 0.24298 20.784 )
( 0.25487 20.741 )
( 0.26671 20.698 )
( 0.27852 20.653 )
( 0.29028 20.608 )
( 0.30201 20.561 )
( 0.31368 20.513 )
( 0.32531 20.464 )
( 0.33689 20.415 )
( 0.34842 20.364 )
( 0.3599 20.311 )
( 0.37132 20.258 )
( 0.38268 20.204 )
( 0.39399 20.149 )
( 0.40524 20.093 )
( 0.41643 20.035 )
( 0.42756 19.976 )
( 0.43862 19.916 )
( 0.44961 19.855 )
( 0.46054 19.794 )
( 0.4714 19.731 )
( 0.48218 19.668 )
( 0.4929 19.604 )
( 0.50354 19.539 )
( 0.5141 19.473 )
( 0.52459 19.406 )
( 0.535 19.338 )
( 0.54533 19.269 )
( 0.55557 19.199 )
( 0.56573 19.128 )
( 0.57581 19.056 )
( 0.5858 18.982 )
( 0.5957 18.907 )
( 0.60551 18.831 )
( 0.61523 18.754 )
( 0.62486 18.676 )
( 0.63439 18.598 )
( 0.64383 18.52 )
( 0.65317 18.441 )
( 0.66242 18.362 )
( 0.67156 18.282 )
( 0.6806 18.202 )
( 0.68954 18.12 )
( 0.69838 18.038 )
( 0.70711 17.956 )
( 0.71573 17.873 )
( 0.72425 17.789 )
( 0.73265 17.705 )
( 0.74095 17.62 )
( 0.74914 17.533 )
( 0.75721 17.446 )
( 0.76517 17.358 )
( 0.77301 17.269 )
( 0.78074 17.179 )
( 0.78835 17.087 )
( 0.79584 16.995 )
( 0.80321 16.902 )
( 0.81046 16.808 )
( 0.81758 16.713 )
( 0.82459 16.616 )
( 0.83147 16.518 )
( 0.83822 16.418 )
( 0.84485 16.317 )
( 0.85136 16.214 )
( 0.85773 16.11 )
( 0.86397 16.003 )
( 0.87009 15.896 )
( 0.87607 15.786 )
( 0.88192 15.674 )
( 0.88764 15.56 )
( 0.89322 15.442 )
( 0.89867 15.321 )
( 0.903989 15.196 )
( 0.909168 15.066 )
( 0.91421 14.931 )
( 0.919114 14.789 )
( 0.92388 14.64 )
( 0.928506 14.482 )
( 0.932993 14.313 )
( 0.937339 14.131 )
( 0.941544 13.935 )
( 0.945607 13.722 )
( 0.949528 13.489 )
( 0.953306 13.233 )
( 0.95694 12.95 )
( 0.960431 12.636 )
( 0.963776 12.287 )
( 0.966976 11.895 )
( 0.970031 11.458 )
( 0.97294 10.968 )
( 0.975702 10.421 )
( 0.978317 9.8142 )
( 0.980785 9.1455 )
( 0.983105 8.4177 )
( 0.985278 7.6375 )
( 0.987301 6.8174 )
( 0.989177 5.9748 )
( 0.9909026 5.1307 )
( 0.9924795 4.3078 )
( 0.993907 3.5272 )
( 0.9951847 2.8061 )
( 0.9963126 2.1573 )
( 0.9972905 1.5886 )
( 0.9981181 1.1046 )
( 0.9987955 0.7075 )
( 0.99932238 0.39816 )
( 0.99969882 0.17699 )
( 0.999924702 0.044231 )
( 1 0 )
)
