(   
( 0.30201 0.6797819013 )
( 0.31368 0.6770831374 )
( 0.32531 0.6744079709 )
( 0.33689 0.6717933308 )
( 0.34842 0.6692434559 )
( 0.3599 0.6667466001 )
( 0.37132 0.6644227334 )
( 0.38268 0.6623459987 )
( 0.39399 0.6605406913 )
( 0.40524 0.6589192955 )
( 0.41643 0.6573639664 )
( 0.42756 0.6558412679 )
( 0.43862 0.6543544962 )
( 0.44961 0.6529164042 )
( 0.46054 0.6515444836 )
( 0.4714 0.6502471656 )
( 0.48218 0.6490113972 )
( 0.4929 0.6477823914 )
( 0.50354 0.6465548783 )
( 0.5141 0.6453260285 )
( 0.52459 0.644101253 )
( 0.535 0.6429083938 )
( 0.54533 0.6417811885 )
( 0.55557 0.6407137087 )
( 0.56573 0.6397015369 )
( 0.57581 0.6386883361 )
( 0.5858 0.6376591754 )
( 0.5957 0.6365944585 )
( 0.60551 0.6353969195 )
( 0.61523 0.6340646329 )
( 0.62486 0.6327029803 )
( 0.63439 0.631441457 )
( 0.64383 0.6303535972 )
( 0.65317 0.6293514075 )
( 0.66242 0.628377088 )
( 0.67156 0.627429451 )
( 0.6806 0.6265168509 )
( 0.68954 0.6255938235 )
( 0.69838 0.6246542075 )
( 0.70711 0.6237490684 )
( 0.71573 0.6228949855 )
( 0.72425 0.6220727151 )
( 0.73265 0.6212330525 )
( 0.74095 0.6203357473 )
( 0.74914 0.6193777412 )
( 0.75721 0.6183849187 )
( 0.76517 0.6174305745 )
( 0.77301 0.6164435369 )
( 0.78074 0.6153724446 )
( 0.78835 0.6141870822 )
( 0.79584 0.6128406701 )
( 0.80321 0.6114139863 )
( 0.81046 0.6099175601 )
( 0.81758 0.6082409484 )
( 0.82459 0.6063620539 )
( 0.83147 0.6042933643 )
( 0.83822 0.6019239527 )
( 0.84485 0.5993046172 )
( 0.85136 0.5963532358 )
( 0.85773 0.5930511974 )
( 0.86397 0.5892949505 )
( 0.87009 0.5850677486 )
( 0.87607 0.5803937814 )
( 0.88192 0.5752261085 )
( 0.88764 0.569479653 )
( 0.89322 0.5630555803 )
( 0.89867 0.5558514484 )
( 0.903989 0.547793807 )
( 0.909168 0.5388486219 )
( 0.91421 0.5289959986 )
( 0.919114 0.5181646768 )
( 0.92388 0.5063116809 )
( 0.928506 0.4933760555 )
( 0.932993 0.4792919334 )
( 0.937339 0.4640234435 )
( 0.941544 0.4475614431 )
( 0.945607 0.4299308605 )
( 0.949528 0.411179442 )
( 0.953306 0.3913729508 )
( 0.95694 0.3706265936 )
( 0.960431 0.3491051547 )
( 0.963776 0.327015754 )
( 0.966976 0.3045790906 )
( 0.970031 0.2820238915 )
( 0.97294 0.2596150153 )
( 0.975702 0.2376275823 )
( 0.978317 0.2163337056 )
( 0.980785 0.1959917687 )
( 0.983105 0.1767989485 )
( 0.985278 0.1588903056 )
( 0.987301 0.1422801757 )
( 0.989177 0.1268750692 )
( 0.9909026 0.1124672809 )
( 0.9924795 0.0987647617 )
( 0.993907 0.0854515389 )
( 0.9951847 0.0722733821 )
( 0.9963126 0.0591444713 )
( 0.9972905 0.0462123467 )
( 0.9981181 0.0338665048 )
( 0.9987955 0.0226599876 )
( 0.99932238 0.0131920184 )
( 0.99969882 0.0060074213 )
( 0.999924702 0.0014876234 )
( 1 0 )
)   
